start_time,end_time,section,count,percentage
2018-10-24 09:00:00,2018-10-24 10:00:00,工业九路,11,22.0%
2018-10-24 09:00:00,2018-10-24 10:00:00,常兴路,30,45.5%
2018-10-24 09:00:00,2018-10-24 10:00:00,招商路(蛇口西段),16,26.2%
2018-10-24 09:00:00,2018-10-24 10:00:00,文心三路,9,75.0%
2018-10-24 09:00:00,2018-10-24 10:00:00,文心二路,15,50.0%
2018-10-24 09:00:00,2018-10-24 10:00:00,文心五路,8,57.1%
2018-10-24 09:00:00,2018-10-24 10:00:00,文心六路,26,44.8%
2018-10-24 09:00:00,2018-10-24 10:00:00,文心四路,23,95.8%
2018-10-24 09:00:00,2018-10-24 10:00:00,海德一道,7,13.7%
2018-10-24 09:00:00,2018-10-24 10:00:00,海德一道(后海湾段),2,7.7%
2018-10-24 09:00:00,2018-10-24 10:00:00,海德三道,22,47.8%
2018-10-24 09:00:00,2018-10-24 10:00:00,海德二道,19,45.2%
2018-10-24 09:00:00,2018-10-24 10:00:00,海德二道（南油段）,5,11.1%
2018-10-24 09:00:00,2018-10-24 10:00:00,海月路(东段),2,10.5%
2018-10-24 09:00:00,2018-10-24 10:00:00,登良路,13,44.8%
2018-10-24 09:00:00,2018-10-24 10:00:00,科技南一路,2,2.2%
2018-10-24 09:00:00,2018-10-24 10:00:00,科技南十二路,2,20.0%
2018-10-24 09:00:00,2018-10-24 10:00:00,科技南十路,7,24.1%
2018-10-24 09:00:00,2018-10-24 10:00:00,科技南路,8,9.2%
2018-10-24 09:00:00,2018-10-24 10:00:00,荔园路(蛇口东段),20,37.0%
2018-10-24 09:00:00,2018-10-24 10:00:00,荔园路(蛇口西段),14,20.0%
2018-10-24 09:00:00,2018-10-24 10:00:00,金世纪路,8,42.1%
2018-10-24 09:00:00,2018-10-24 10:00:00,高新南七道,7,17.1%
2018-10-24 09:00:00,2018-10-24 10:00:00,高新南三道,8,38.1%
2018-10-24 09:00:00,2018-10-24 10:00:00,高新南九道,8,30.8%
2018-10-24 09:00:00,2018-10-24 10:00:00,高新南五道,3,16.7%
2018-10-24 09:00:00,2018-10-24 10:00:00,高新南十一道,6,10.0%
2018-10-24 09:00:00,2018-10-24 10:00:00,高新南十道,9,12.3%
2018-10-24 09:00:00,2018-10-24 10:00:00,高新南四道,2,7.7%
2018-10-24 09:00:00,2018-10-24 10:00:00,高新南环路,35,14.6%
2018-10-24 09:00:00,2018-10-24 10:00:00,龙城路,10,32.3%
2018-10-24 10:00:00,2018-10-24 11:00:00,中心路(后海湾段),30,47.6%
2018-10-24 10:00:00,2018-10-24 11:00:00,创业路(南油段),3,4.2%
2018-10-24 10:00:00,2018-10-24 11:00:00,创业路(后海湾段),5,27.8%
2018-10-24 10:00:00,2018-10-24 11:00:00,创业路辅道,11,25.6%
2018-10-24 10:00:00,2018-10-24 11:00:00,华明路,3,100.0%
2018-10-24 10:00:00,2018-10-24 11:00:00,南头街,13,61.9%
2018-10-24 10:00:00,2018-10-24 11:00:00,南新路,6,26.1%
2018-10-24 10:00:00,2018-10-24 11:00:00,后海大道辅道(后海段),21,26.3%
2018-10-24 10:00:00,2018-10-24 11:00:00,四海路,4,7.3%
2018-10-24 10:00:00,2018-10-24 11:00:00,学府路(前海段),2,18.2%
2018-10-24 10:00:00,2018-10-24 11:00:00,工业九路,10,20.0%
2018-10-24 10:00:00,2018-10-24 11:00:00,常兴路,35,53.0%
2018-10-24 10:00:00,2018-10-24 11:00:00,招商路(蛇口西段),15,24.6%
2018-10-24 10:00:00,2018-10-24 11:00:00,文心三路,10,83.3%
2018-10-24 10:00:00,2018-10-24 11:00:00,文心二路,20,66.7%
2018-10-24 10:00:00,2018-10-24 11:00:00,文心五路,12,85.7%
2018-10-24 10:00:00,2018-10-24 11:00:00,文心六路,33,56.9%
2018-10-24 10:00:00,2018-10-24 11:00:00,文心四路,20,83.3%
2018-10-24 10:00:00,2018-10-24 11:00:00,海德一道,20,39.2%
2018-10-24 10:00:00,2018-10-24 11:00:00,海德三道,26,56.5%
2018-10-24 10:00:00,2018-10-24 11:00:00,海德二道,18,42.9%
2018-10-24 10:00:00,2018-10-24 11:00:00,海德二道（南油段）,8,17.8%
2018-10-24 10:00:00,2018-10-24 11:00:00,海月路(东段),2,10.5%
2018-10-24 10:00:00,2018-10-24 11:00:00,登良路,14,48.3%
2018-10-24 10:00:00,2018-10-24 11:00:00,科技南一路,8,8.7%
2018-10-24 10:00:00,2018-10-24 11:00:00,科技南十二路,7,70.0%
2018-10-24 10:00:00,2018-10-24 11:00:00,科技南十路,19,65.5%
2018-10-24 10:00:00,2018-10-24 11:00:00,科技南路,21,24.1%
2018-10-24 10:00:00,2018-10-24 11:00:00,荔园路(蛇口东段),23,42.6%
2018-10-24 10:00:00,2018-10-24 11:00:00,荔园路(蛇口西段),24,34.3%
2018-10-24 10:00:00,2018-10-24 11:00:00,金世纪路,12,63.2%
2018-10-24 10:00:00,2018-10-24 11:00:00,高新南七道,13,31.7%
2018-10-24 10:00:00,2018-10-24 11:00:00,高新南三道,10,47.6%
2018-10-24 10:00:00,2018-10-24 11:00:00,高新南九道,11,42.3%
2018-10-24 10:00:00,2018-10-24 11:00:00,高新南五道,3,16.7%
2018-10-24 10:00:00,2018-10-24 11:00:00,高新南十一道,15,25.0%
2018-10-24 10:00:00,2018-10-24 11:00:00,高新南十道,10,13.7%
2018-10-24 10:00:00,2018-10-24 11:00:00,高新南四道,7,26.9%
2018-10-24 10:00:00,2018-10-24 11:00:00,高新南环路,40,16.7%
2018-10-24 10:00:00,2018-10-24 11:00:00,龙城路,11,35.5%
2018-10-24 11:00:00,2018-10-24 12:00:00,中心路(后海湾段),36,57.1%
2018-10-24 11:00:00,2018-10-24 12:00:00,创业路(南油段),7,9.7%
2018-10-24 11:00:00,2018-10-24 12:00:00,创业路(后海湾段),6,33.3%
2018-10-24 11:00:00,2018-10-24 12:00:00,创业路辅道,7,16.3%
2018-10-24 11:00:00,2018-10-24 12:00:00,华明路,3,100.0%
2018-10-24 11:00:00,2018-10-24 12:00:00,南头街,16,76.2%
2018-10-24 11:00:00,2018-10-24 12:00:00,南新路,11,47.8%
2018-10-24 11:00:00,2018-10-24 12:00:00,后海大道辅道(后海段),32,40.0%
2018-10-24 11:00:00,2018-10-24 12:00:00,四海路,7,12.7%
2018-10-24 11:00:00,2018-10-24 12:00:00,学府路(前海段),5,45.5%
2018-10-24 11:00:00,2018-10-24 12:00:00,工业九路,10,20.0%
2018-10-24 11:00:00,2018-10-24 12:00:00,常兴路,38,57.6%
2018-10-24 11:00:00,2018-10-24 12:00:00,招商路(蛇口西段),23,37.7%
2018-10-24 11:00:00,2018-10-24 12:00:00,文心一路,3,23.1%
2018-10-24 11:00:00,2018-10-24 12:00:00,文心三路,11,91.7%
2018-10-24 11:00:00,2018-10-24 12:00:00,文心二路,22,73.3%
2018-10-24 11:00:00,2018-10-24 12:00:00,文心五路,9,64.3%
2018-10-24 11:00:00,2018-10-24 12:00:00,文心六路,40,69.0%
2018-10-24 11:00:00,2018-10-24 12:00:00,文心四路,22,91.7%
2018-10-24 11:00:00,2018-10-24 12:00:00,海德一道,23,45.1%
2018-10-24 11:00:00,2018-10-24 12:00:00,海德一道(后海湾段),1,3.8%
2018-10-24 11:00:00,2018-10-24 12:00:00,海德三道,27,58.7%
2018-10-24 11:00:00,2018-10-24 12:00:00,海德二道,31,73.8%
2018-10-24 11:00:00,2018-10-24 12:00:00,海德二道（南油段）,18,40.0%
2018-10-24 11:00:00,2018-10-24 12:00:00,海月路(东段),3,15.8%
2018-10-24 11:00:00,2018-10-24 12:00:00,登良路,19,65.5%
2018-10-24 11:00:00,2018-10-24 12:00:00,科技南一路,13,14.1%
2018-10-24 11:00:00,2018-10-24 12:00:00,科技南十二路,9,90.0%
2018-10-24 11:00:00,2018-10-24 12:00:00,科技南十路,20,69.0%
2018-10-24 11:00:00,2018-10-24 12:00:00,科技南路,26,29.9%
2018-10-24 11:00:00,2018-10-24 12:00:00,荔园路(蛇口东段),20,37.0%
2018-10-24 11:00:00,2018-10-24 12:00:00,荔园路(蛇口西段),23,32.9%
2018-10-24 11:00:00,2018-10-24 12:00:00,金世纪路,9,47.4%
2018-10-24 11:00:00,2018-10-24 12:00:00,高新南七道,21,51.2%
2018-10-24 11:00:00,2018-10-24 12:00:00,高新南三道,12,57.1%
2018-10-24 11:00:00,2018-10-24 12:00:00,高新南九道,15,57.7%
2018-10-24 11:00:00,2018-10-24 12:00:00,高新南五道,6,33.3%
2018-10-24 11:00:00,2018-10-24 12:00:00,高新南十一道,15,25.0%
2018-10-24 11:00:00,2018-10-24 12:00:00,高新南十道,12,16.4%
2018-10-24 11:00:00,2018-10-24 12:00:00,高新南四道,13,50.0%
2018-10-24 11:00:00,2018-10-24 12:00:00,高新南环路,50,20.8%
2018-10-24 11:00:00,2018-10-24 12:00:00,龙城路,8,25.8%
2018-10-24 12:00:00,2018-10-24 13:00:00,中心路(后海湾段),34,54.0%
2018-10-24 12:00:00,2018-10-24 13:00:00,创业路(南油段),9,12.5%
2018-10-24 12:00:00,2018-10-24 13:00:00,创业路(后海湾段),5,27.8%
2018-10-24 12:00:00,2018-10-24 13:00:00,创业路辅道,8,18.6%
2018-10-24 12:00:00,2018-10-24 13:00:00,华明路,3,100.0%
2018-10-24 12:00:00,2018-10-24 13:00:00,南头街,17,81.0%
2018-10-24 12:00:00,2018-10-24 13:00:00,南新路,14,60.9%
2018-10-24 12:00:00,2018-10-24 13:00:00,后海大道辅道(后海段),27,33.8%
2018-10-24 12:00:00,2018-10-24 13:00:00,四海路,5,9.1%
2018-10-24 12:00:00,2018-10-24 13:00:00,学府路(前海段),8,72.7%
2018-10-24 12:00:00,2018-10-24 13:00:00,工业九路,6,12.0%
2018-10-24 12:00:00,2018-10-24 13:00:00,常兴路,45,68.2%
2018-10-24 12:00:00,2018-10-24 13:00:00,招商路(蛇口西段),33,54.1%
2018-10-24 12:00:00,2018-10-24 13:00:00,文心一路,9,69.2%
2018-10-24 12:00:00,2018-10-24 13:00:00,文心三路,11,91.7%
2018-10-24 12:00:00,2018-10-24 13:00:00,文心二路,19,63.3%
2018-10-24 12:00:00,2018-10-24 13:00:00,文心五路,10,71.4%
2018-10-24 12:00:00,2018-10-24 13:00:00,文心六路,45,77.6%
2018-10-24 12:00:00,2018-10-24 13:00:00,文心四路,21,87.5%
2018-10-24 12:00:00,2018-10-24 13:00:00,海德一道,36,70.6%
2018-10-24 12:00:00,2018-10-24 13:00:00,海德一道(后海湾段),3,11.5%
2018-10-24 12:00:00,2018-10-24 13:00:00,海德三道,32,69.6%
2018-10-24 12:00:00,2018-10-24 13:00:00,海德二道,34,81.0%
2018-10-24 12:00:00,2018-10-24 13:00:00,海德二道（南油段）,17,37.8%
2018-10-24 12:00:00,2018-10-24 13:00:00,海月路(东段),2,10.5%
2018-10-24 12:00:00,2018-10-24 13:00:00,登良路,21,72.4%
2018-10-24 12:00:00,2018-10-24 13:00:00,科技南一路,12,13.0%
2018-10-24 12:00:00,2018-10-24 13:00:00,科技南十二路,9,90.0%
2018-10-24 12:00:00,2018-10-24 13:00:00,科技南十路,22,75.9%
2018-10-24 12:00:00,2018-10-24 13:00:00,科技南路,23,26.4%
2018-10-24 12:00:00,2018-10-24 13:00:00,荔园路(蛇口东段),14,25.9%
2018-10-24 12:00:00,2018-10-24 13:00:00,荔园路(蛇口西段),21,30.0%
2018-10-24 12:00:00,2018-10-24 13:00:00,金世纪路,4,21.1%
2018-10-24 12:00:00,2018-10-24 13:00:00,高新南七道,20,48.8%
2018-10-24 12:00:00,2018-10-24 13:00:00,高新南三道,12,57.1%
2018-10-24 12:00:00,2018-10-24 13:00:00,高新南九道,17,65.4%
2018-10-24 12:00:00,2018-10-24 13:00:00,高新南五道,8,44.4%
2018-10-24 12:00:00,2018-10-24 13:00:00,高新南十一道,18,30.0%
2018-10-24 12:00:00,2018-10-24 13:00:00,高新南十道,14,19.2%
2018-10-24 12:00:00,2018-10-24 13:00:00,高新南四道,14,53.8%
2018-10-24 12:00:00,2018-10-24 13:00:00,高新南环路,43,17.9%
2018-10-24 12:00:00,2018-10-24 13:00:00,龙城路,12,38.7%
2018-10-24 13:00:00,2018-10-24 14:00:00,中心路(后海湾段),37,58.7%
2018-10-24 13:00:00,2018-10-24 14:00:00,创业路(南油段),7,9.7%
2018-10-24 13:00:00,2018-10-24 14:00:00,创业路(后海湾段),6,33.3%
2018-10-24 13:00:00,2018-10-24 14:00:00,创业路辅道,13,30.2%
2018-10-24 13:00:00,2018-10-24 14:00:00,华明路,2,66.7%
2018-10-24 13:00:00,2018-10-24 14:00:00,南头街,20,95.2%
2018-10-24 13:00:00,2018-10-24 14:00:00,南新路,14,60.9%
2018-10-24 13:00:00,2018-10-24 14:00:00,后海大道辅道(后海段),28,35.0%
2018-10-24 13:00:00,2018-10-24 14:00:00,四海路,9,16.4%
2018-10-24 13:00:00,2018-10-24 14:00:00,学府路(前海段),8,72.7%
2018-10-24 13:00:00,2018-10-24 14:00:00,工业九路,9,18.0%
2018-10-24 13:00:00,2018-10-24 14:00:00,常兴路,30,45.5%
2018-10-24 13:00:00,2018-10-24 14:00:00,招商路(蛇口西段),24,39.3%
2018-10-24 13:00:00,2018-10-24 14:00:00,文心一路,8,61.5%
2018-10-24 13:00:00,2018-10-24 14:00:00,文心三路,9,75.0%
2018-10-24 13:00:00,2018-10-24 14:00:00,文心二路,20,66.7%
2018-10-24 13:00:00,2018-10-24 14:00:00,文心五路,11,78.6%
2018-10-24 13:00:00,2018-10-24 14:00:00,文心六路,48,82.8%
2018-10-24 13:00:00,2018-10-24 14:00:00,文心四路,22,91.7%
2018-10-24 13:00:00,2018-10-24 14:00:00,海德一道,34,66.7%
2018-10-24 13:00:00,2018-10-24 14:00:00,海德一道(后海湾段),3,11.5%
2018-10-24 13:00:00,2018-10-24 14:00:00,海德三道,31,67.4%
2018-10-24 13:00:00,2018-10-24 14:00:00,海德二道,34,81.0%
2018-10-24 13:00:00,2018-10-24 14:00:00,海德二道（南油段）,19,42.2%
2018-10-24 13:00:00,2018-10-24 14:00:00,海月路(东段),2,10.5%
2018-10-24 13:00:00,2018-10-24 14:00:00,登良路,15,51.7%
2018-10-24 13:00:00,2018-10-24 14:00:00,科技南一路,4,4.3%
2018-10-24 13:00:00,2018-10-24 14:00:00,科技南十二路,7,70.0%
2018-10-24 13:00:00,2018-10-24 14:00:00,科技南十路,25,86.2%
2018-10-24 13:00:00,2018-10-24 14:00:00,科技南路,18,20.7%
2018-10-24 13:00:00,2018-10-24 14:00:00,荔园路(蛇口东段),12,22.2%
2018-10-24 13:00:00,2018-10-24 14:00:00,荔园路(蛇口西段),21,30.0%
2018-10-24 13:00:00,2018-10-24 14:00:00,金世纪路,2,10.5%
2018-10-24 13:00:00,2018-10-24 14:00:00,高新南七道,13,31.7%
2018-10-24 13:00:00,2018-10-24 14:00:00,高新南三道,12,57.1%
2018-10-24 13:00:00,2018-10-24 14:00:00,高新南九道,8,30.8%
2018-10-24 13:00:00,2018-10-24 14:00:00,高新南五道,7,38.9%
2018-10-24 13:00:00,2018-10-24 14:00:00,高新南十一道,22,36.7%
2018-10-24 13:00:00,2018-10-24 14:00:00,高新南十道,12,16.4%
2018-10-24 13:00:00,2018-10-24 14:00:00,高新南四道,13,50.0%
2018-10-24 13:00:00,2018-10-24 14:00:00,高新南环路,25,10.4%
2018-10-24 13:00:00,2018-10-24 14:00:00,龙城路,14,45.2%
2018-10-24 14:00:00,2018-10-24 15:00:00,中心路(后海湾段),47,74.6%
2018-10-24 14:00:00,2018-10-24 15:00:00,创业路(南油段),7,9.7%
2018-10-24 14:00:00,2018-10-24 15:00:00,创业路(后海湾段),7,38.9%
2018-10-24 14:00:00,2018-10-24 15:00:00,创业路辅道,15,34.9%
2018-10-24 14:00:00,2018-10-24 15:00:00,华明路,3,100.0%
2018-10-24 14:00:00,2018-10-24 15:00:00,南头街,13,61.9%
2018-10-24 14:00:00,2018-10-24 15:00:00,南新路,10,43.5%
2018-10-24 14:00:00,2018-10-24 15:00:00,后海大道辅道(后海段),27,33.8%
2018-10-24 14:00:00,2018-10-24 15:00:00,后海大道辅道(蛇口北段),2,3.4%
2018-10-24 14:00:00,2018-10-24 15:00:00,四海路,10,18.2%
2018-10-24 14:00:00,2018-10-24 15:00:00,学府路(前海段),7,63.6%
2018-10-24 14:00:00,2018-10-24 15:00:00,工业九路,9,18.0%
2018-10-24 14:00:00,2018-10-24 15:00:00,常兴路,29,43.9%
2018-10-24 14:00:00,2018-10-24 15:00:00,招商路(蛇口西段),25,41.0%
2018-10-24 14:00:00,2018-10-24 15:00:00,文心一路,8,61.5%
2018-10-24 14:00:00,2018-10-24 15:00:00,文心三路,10,83.3%
2018-10-24 14:00:00,2018-10-24 15:00:00,文心二路,22,73.3%
2018-10-24 14:00:00,2018-10-24 15:00:00,文心五路,7,50.0%
2018-10-24 14:00:00,2018-10-24 15:00:00,文心六路,41,70.7%
2018-10-24 14:00:00,2018-10-24 15:00:00,文心四路,19,79.2%
2018-10-24 14:00:00,2018-10-24 15:00:00,海德一道,28,54.9%
2018-10-24 14:00:00,2018-10-24 15:00:00,海德一道(后海湾段),2,7.7%
2018-10-24 14:00:00,2018-10-24 15:00:00,海德三道,29,63.0%
2018-10-24 14:00:00,2018-10-24 15:00:00,海德二道,26,61.9%
2018-10-24 14:00:00,2018-10-24 15:00:00,海德二道（南油段）,15,33.3%
2018-10-24 14:00:00,2018-10-24 15:00:00,登良路,16,55.2%
2018-10-24 14:00:00,2018-10-24 15:00:00,科技南一路,14,15.2%
2018-10-24 14:00:00,2018-10-24 15:00:00,科技南十二路,7,70.0%
2018-10-24 14:00:00,2018-10-24 15:00:00,科技南十路,16,55.2%
2018-10-24 14:00:00,2018-10-24 15:00:00,科技南路,24,27.6%
2018-10-24 14:00:00,2018-10-24 15:00:00,荔园路(蛇口东段),11,20.4%
2018-10-24 14:00:00,2018-10-24 15:00:00,荔园路(蛇口西段),26,37.1%
2018-10-24 14:00:00,2018-10-24 15:00:00,金世纪路,6,31.6%
2018-10-24 14:00:00,2018-10-24 15:00:00,高新南七道,22,53.7%
2018-10-24 14:00:00,2018-10-24 15:00:00,高新南三道,12,57.1%
2018-10-24 14:00:00,2018-10-24 15:00:00,高新南九道,6,23.1%
2018-10-24 14:00:00,2018-10-24 15:00:00,高新南五道,5,27.8%
2018-10-24 14:00:00,2018-10-24 15:00:00,高新南十一道,12,20.0%
2018-10-24 14:00:00,2018-10-24 15:00:00,高新南十道,12,16.4%
2018-10-24 14:00:00,2018-10-24 15:00:00,高新南四道,16,61.5%
2018-10-24 14:00:00,2018-10-24 15:00:00,高新南环路,39,16.3%
2018-10-24 14:00:00,2018-10-24 15:00:00,龙城路,13,41.9%
2018-10-24 15:00:00,2018-10-24 16:00:00,中心路(后海湾段),51,81.0%
2018-10-24 15:00:00,2018-10-24 16:00:00,创业路(南油段),7,9.7%
2018-10-24 15:00:00,2018-10-24 16:00:00,创业路(后海湾段),6,33.3%
2018-10-24 15:00:00,2018-10-24 16:00:00,创业路辅道,19,44.2%
2018-10-24 15:00:00,2018-10-24 16:00:00,华明路,3,100.0%
2018-10-24 15:00:00,2018-10-24 16:00:00,南头街,13,61.9%
2018-10-24 15:00:00,2018-10-24 16:00:00,南新路,10,43.5%
2018-10-24 15:00:00,2018-10-24 16:00:00,后海大道辅道(后海段),23,28.7%
2018-10-24 15:00:00,2018-10-24 16:00:00,后海大道辅道(蛇口北段),3,5.2%
2018-10-24 15:00:00,2018-10-24 16:00:00,四海路,12,21.8%
2018-10-24 15:00:00,2018-10-24 16:00:00,学府路(前海段),3,27.3%
2018-10-24 15:00:00,2018-10-24 16:00:00,工业九路,11,22.0%
2018-10-24 15:00:00,2018-10-24 16:00:00,常兴路,35,53.0%
2018-10-24 15:00:00,2018-10-24 16:00:00,招商路(蛇口西段),23,37.7%
2018-10-24 15:00:00,2018-10-24 16:00:00,文心一路,6,46.2%
2018-10-24 15:00:00,2018-10-24 16:00:00,文心三路,9,75.0%
2018-10-24 15:00:00,2018-10-24 16:00:00,文心二路,24,80.0%
2018-10-24 15:00:00,2018-10-24 16:00:00,文心五路,6,42.9%
2018-10-24 15:00:00,2018-10-24 16:00:00,文心六路,38,65.5%
2018-10-24 15:00:00,2018-10-24 16:00:00,文心四路,19,79.2%
2018-10-24 15:00:00,2018-10-24 16:00:00,海德一道,34,66.7%
2018-10-24 15:00:00,2018-10-24 16:00:00,海德三道,30,65.2%
2018-10-24 15:00:00,2018-10-24 16:00:00,海德二道,33,78.6%
2018-10-24 15:00:00,2018-10-24 16:00:00,海德二道（南油段）,15,33.3%
2018-10-24 15:00:00,2018-10-24 16:00:00,海月路(东段),3,15.8%
2018-10-24 15:00:00,2018-10-24 16:00:00,登良路,14,48.3%
2018-10-24 15:00:00,2018-10-24 16:00:00,科技南一路,23,25.0%
2018-10-24 15:00:00,2018-10-24 16:00:00,科技南十二路,6,60.0%
2018-10-24 15:00:00,2018-10-24 16:00:00,科技南十路,19,65.5%
2018-10-24 15:00:00,2018-10-24 16:00:00,科技南路,21,24.1%
2018-10-24 15:00:00,2018-10-24 16:00:00,荔园路(蛇口东段),25,46.3%
2018-10-24 15:00:00,2018-10-24 16:00:00,荔园路(蛇口西段),31,44.3%
2018-10-24 15:00:00,2018-10-24 16:00:00,金世纪路,7,36.8%
2018-10-24 15:00:00,2018-10-24 16:00:00,高新南七道,18,43.9%
2018-10-24 15:00:00,2018-10-24 16:00:00,高新南三道,9,42.9%
2018-10-24 15:00:00,2018-10-24 16:00:00,高新南九道,10,38.5%
2018-10-24 15:00:00,2018-10-24 16:00:00,高新南五道,6,33.3%
2018-10-24 15:00:00,2018-10-24 16:00:00,高新南十一道,13,21.7%
2018-10-24 15:00:00,2018-10-24 16:00:00,高新南十道,11,15.1%
2018-10-24 15:00:00,2018-10-24 16:00:00,高新南四道,13,50.0%
2018-10-24 15:00:00,2018-10-24 16:00:00,高新南环路,56,23.3%
2018-10-24 15:00:00,2018-10-24 16:00:00,龙城路,16,51.6%
2018-10-24 16:00:00,2018-10-24 17:00:00,中心路(后海湾段),47,74.6%
2018-10-24 16:00:00,2018-10-24 17:00:00,创业路(南油段),13,18.1%
2018-10-24 16:00:00,2018-10-24 17:00:00,创业路(后海湾段),6,33.3%
2018-10-24 16:00:00,2018-10-24 17:00:00,创业路辅道,19,44.2%
2018-10-24 16:00:00,2018-10-24 17:00:00,华明路,3,100.0%
2018-10-24 16:00:00,2018-10-24 17:00:00,南头街,17,81.0%
2018-10-24 16:00:00,2018-10-24 17:00:00,南新路,7,30.4%
2018-10-24 16:00:00,2018-10-24 17:00:00,后海大道辅道(后海段),30,37.5%
2018-10-24 16:00:00,2018-10-24 17:00:00,后海大道辅道(蛇口北段),3,5.2%
2018-10-24 16:00:00,2018-10-24 17:00:00,四海路,13,23.6%
2018-10-24 16:00:00,2018-10-24 17:00:00,学府路(前海段),3,27.3%
2018-10-24 16:00:00,2018-10-24 17:00:00,工业九路,19,38.0%
2018-10-24 16:00:00,2018-10-24 17:00:00,常兴路,44,66.7%
2018-10-24 16:00:00,2018-10-24 17:00:00,招商路(蛇口西段),21,34.4%
2018-10-24 16:00:00,2018-10-24 17:00:00,文心一路,8,61.5%
2018-10-24 16:00:00,2018-10-24 17:00:00,文心三路,8,66.7%
2018-10-24 16:00:00,2018-10-24 17:00:00,文心二路,20,66.7%
2018-10-24 16:00:00,2018-10-24 17:00:00,文心五路,8,57.1%
2018-10-24 16:00:00,2018-10-24 17:00:00,文心六路,48,82.8%
2018-10-24 16:00:00,2018-10-24 17:00:00,文心四路,19,79.2%
2018-10-24 16:00:00,2018-10-24 17:00:00,海德一道,34,66.7%
2018-10-24 16:00:00,2018-10-24 17:00:00,海德一道(后海湾段),1,3.8%
2018-10-24 16:00:00,2018-10-24 17:00:00,海德三道,30,65.2%
2018-10-24 16:00:00,2018-10-24 17:00:00,海德二道,35,83.3%
2018-10-24 16:00:00,2018-10-24 17:00:00,海德二道（南油段）,14,31.1%
2018-10-24 16:00:00,2018-10-24 17:00:00,海月路(东段),3,15.8%
2018-10-24 16:00:00,2018-10-24 17:00:00,登良路,17,58.6%
2018-10-24 16:00:00,2018-10-24 17:00:00,科技南一路,19,20.7%
2018-10-24 16:00:00,2018-10-24 17:00:00,科技南十二路,7,70.0%
2018-10-24 16:00:00,2018-10-24 17:00:00,科技南十路,13,44.8%
2018-10-24 16:00:00,2018-10-24 17:00:00,科技南路,18,20.7%
2018-10-24 16:00:00,2018-10-24 17:00:00,荔园路(蛇口东段),22,40.7%
2018-10-24 16:00:00,2018-10-24 17:00:00,荔园路(蛇口西段),33,47.1%
2018-10-24 16:00:00,2018-10-24 17:00:00,金世纪路,10,52.6%
2018-10-24 16:00:00,2018-10-24 17:00:00,高新南七道,22,53.7%
2018-10-24 16:00:00,2018-10-24 17:00:00,高新南三道,14,66.7%
2018-10-24 16:00:00,2018-10-24 17:00:00,高新南九道,9,34.6%
2018-10-24 16:00:00,2018-10-24 17:00:00,高新南五道,9,50.0%
2018-10-24 16:00:00,2018-10-24 17:00:00,高新南十一道,14,23.3%
2018-10-24 16:00:00,2018-10-24 17:00:00,高新南十道,12,16.4%
2018-10-24 16:00:00,2018-10-24 17:00:00,高新南四道,10,38.5%
2018-10-24 16:00:00,2018-10-24 17:00:00,高新南环路,50,20.8%
2018-10-24 16:00:00,2018-10-24 17:00:00,龙城路,19,61.3%
2018-10-24 17:00:00,2018-10-24 18:00:00,中心路(后海湾段),36,57.1%
2018-10-24 17:00:00,2018-10-24 18:00:00,创业路(南油段),12,16.7%
2018-10-24 17:00:00,2018-10-24 18:00:00,创业路(后海湾段),4,22.2%
2018-10-24 17:00:00,2018-10-24 18:00:00,创业路辅道,16,37.2%
2018-10-24 17:00:00,2018-10-24 18:00:00,华明路,1,33.3%
2018-10-24 17:00:00,2018-10-24 18:00:00,南头街,18,85.7%
2018-10-24 17:00:00,2018-10-24 18:00:00,南新路,7,30.4%
2018-10-24 17:00:00,2018-10-24 18:00:00,后海大道辅道(后海段),32,40.0%
2018-10-24 17:00:00,2018-10-24 18:00:00,四海路,11,20.0%
2018-10-24 17:00:00,2018-10-24 18:00:00,学府路(前海段),6,54.5%
2018-10-24 17:00:00,2018-10-24 18:00:00,工业九路,17,34.0%
2018-10-24 17:00:00,2018-10-24 18:00:00,常兴路,46,69.7%
2018-10-24 17:00:00,2018-10-24 18:00:00,招商路(蛇口西段),19,31.1%
2018-10-24 17:00:00,2018-10-24 18:00:00,文心一路,5,38.5%
2018-10-24 17:00:00,2018-10-24 18:00:00,文心三路,10,83.3%
2018-10-24 17:00:00,2018-10-24 18:00:00,文心二路,24,80.0%
